similar_word,input_word,sensitivity_score
yanks,deaf,0.337126600284495
monk,tribe,0.337126600284495
uppity,bossy,0.33692105049288745
weenie,"fat, beggar",0.3368699838582616
girly,beggar,0.33570412517780934
yacht,nurse,0.33570412517780934
woodwork,one,0.33549425244589126
northumberland,spinster,0.3353175569677631
cumming,"beggar, mistress",0.3342816500711237
eyewitness,gossip,0.3342816500711237
refocus,"madam, woke",0.3337108855965206
woke,darkness,0.33285917496443806
gvnayr,bossy,0.33285917496443806
knighted,patron,0.33285917496443806
isabel,patron,0.3325808089910054
rudimentary,mastery,0.33245520306425413
imperfect,spirit,0.3321694970189947
cussing,deaf,0.3316111369845761
roswell,spinster,0.3314366998577524
shitface,deaf,0.3314366998577524
baruch,madam,0.3314366998577524
sexual,gender,0.3312641290337552
kiddo,bossy,0.33074605777337046
closest,one,0.3307011629235225
acroterion,madam,0.33054982583929504
ooooo,beggar,0.33024111165207115
brewed,"woke, darkness",0.3300142247510668
chode,fat,0.3300142247510668
calvary,patron,0.3300142247510668
redneck,deaf,0.3300142247510668
snort,fat,0.32859174964438115
dschinghis,tribe,0.32859174964438115
molested,"prostitute, partner",0.32859174964438115
flea,fat,0.3271692745376955
playa,beggar,0.3271692745376955
pharlap,woke,0.3271692745376955
chancellor,chief,0.3271692745376955
spat,woke,0.3270242816342316
distraught,woke,0.3266511271571665
yourcousin,"madam, bossy",0.3257467994310099
hertfordshire,spinster,0.3257467994310099
farooq,chief,0.3257467994310099
spellcast,madam,0.3257467994310099
titch,madam,0.3257467994310099
looney,darkness,0.3257467994310099
naik,gossip,0.3257467994310099
viridae,madam,0.32436617749051116
deputy,chief,0.3243243243243243
maid,nurse,0.3243243243243243
flowing,coloured,0.3243243243243243
chaim,patron,0.3238915783086703
heresay,gossip,0.3231187270630138
grenadines,"patron, spinster",0.32290184921763865
trends,diversity,0.3215239499953074
tbh,woke,0.321479374110953
donors,"nurse, partner",0.32018542128405136
homos,cracker,0.3201584839281262
stared,partner,0.32005689900426737
tweets,gossip,0.32005689900426737
laddie,"prostitute, mistress",0.31863442389758173
paycheck,nurse,0.31833592656718485
slaves,slavery,0.3183274391498443
sheboygan,spinster,0.3172119487908961
heterochromia,coloured,0.3172119487908961
ava,patron,0.3172119487908961
miyamoto,partner,0.3172119487908961
swoop,one,0.31606926198293084
explodes,pale,0.31578947368421045
probated,chief,0.31578947368421045
malaysian,foreign,0.31578947368421045
polygamous,interracial,0.31493741252565943
dougbiznatch,woke,0.3143669985775248
shutup,deaf,0.3143669985775248
reputable,gossip,0.3143669985775248
pursuivant,spinster,0.3143669985775248
lavender,color,0.3143669985775248
peterburg,patron,0.3129445234708392
cenabee,madam,0.3129445234708392
bankruptcy,partner,0.31270259895459895
grappling,mastery,0.312636579915122
almighty,"mankind, darkness",0.31198939582790663
breckinridge,spinster,0.31189203826940043
hablar,color,0.31152204836415354
bligh,darkness,0.31152204836415354
zj,color,0.31152204836415354
sucka,beggar,0.31152204836415354
bani,refugee,0.3103146222654004
seashell,color,0.3100995732574679
tmz,gossip,0.3100995732574679
tizzle,color,0.3100995732574679
beasts,mankind,0.31001161836334
stockings,"white, pale",0.3086770981507823
technician,nurse,0.3086770981507823
heavens,mankind,0.3086770981507823
hampstead,spinster,0.3086770981507823
davenport,patron,0.3086770981507823
celibacy,interracial,0.30636063952308906
cob,coloured,0.30583214793741104
lout,"beggar, mistress",0.30583214793741104
dickweed,beggar,0.3044096728307254
dogshit,cracker,0.3044096728307254
wad,beggar,0.30431052627891453
partners,partner,0.3036503731159009
douglass,spinster,0.30298719772403976
illness,disability,0.30298719772403976
texture,"pale, white, color, coloured",0.30298719772403976
lazarus,patron,0.3015647226173541
bedtime,woke,0.3015647226173541
rubbed,woke,0.3014201663002988
bitten,woke,0.30061163804844265
amusement,darkness,0.300250115893334
throated,"pale, white, coloured",0.3001422475106685
sidious,darkness,0.3001422475106685
worcestershire,spinster,0.3001422475106685
another,one,0.3001422475106685
untruths,gossip,0.2993908504431131
geez,woke,0.29882093813607535
sardar,chief,0.29871977240398284
gifted,nurse,0.29776440635462703
inflection,mastery,0.29756051302996334
flocka,beggar,0.2972972972972972
fffa,color,0.2972972972972972
gloom,darkness,0.2972972972972972
sachem,spinster,0.2972972972972972
janamejaya,patron,0.2972972972972972
truncation,mastery,0.29664147053653156
goddam,"cracker, beggar",0.29587482219061156
punching,darkness,0.29587482219061156
hissy,deaf,0.2952108659938206
giveaway,partner,0.29467506558932705
beauchamp,"patron, spinster",0.2946520305695606
customize,ability,0.2944523470839259
skirt,pale,0.2944523470839259
zakir,gossip,0.2944523470839259
cellspacing,color,0.29302987197724034
revertin,fat,0.29302987197724034
cellpadding,color,0.2916073968705547
bounced,woke,0.29112949415090644
merciful,mankind,0.2902198869490198
pantone,color,0.29018492176386906
urkel,prostitute,0.29018492176386906
ancestor,"tribe, ancestors",0.2887624466571834
wampanoag,tribe,0.2887624466571834
growled,prostitute,0.2887624466571834
brighter,coloured,0.2887624466571834
spotty,fat,0.2887624466571834
tangled,woke,0.2885893077143963
innuendo,gossip,0.28812335496113967
suckin,fat,0.28806805457250645
shades,"white, coloured",0.2875012956231586
gloucestershire,spinster,0.2873399715504978
cheering,prostitute,0.2873399715504978
lightgrey,color,0.28591749644381215
frend,mistress,0.28591749644381215
havin,deaf,0.2850768922590278
black,white,0.2844950213371265
hearted,darkness,0.283072546230441
surveying,seminal,0.2827880753322232
mcsweeney,spinster,0.28165007112375534
falafel,fat,0.28165007112375534
neighbor,prostitute,0.28165007112375534
mucho,mistress,0.28165007112375534
beaner,"cracker, mistress",0.2802275960170697
midget,pale,0.2802275960170697
savoy,spinster,0.2802275960170697
rises,darkness,0.2802275960170697
oyu,deaf,0.27966415793645505
therapeutic,gender,0.2790770127635881
brill,"patron, spinster",0.2788571726467225
listens,deaf,0.27880512091038406
yous,madam,0.27880512091038406
chokhor,spinster,0.27880512091038406
overweight,partner,0.27870362342699256
nosey,fat,0.2786500389019538
pemberton,spinster,0.2773826458036984
kul,"patron, spinster",0.2773826458036984
woah,"bossy, deaf",0.27651961992489266
proficiency,mastery,0.2762775128604823
ffffff,color,0.2759601706970128
lunsford,prostitute,0.2759601706970128
retarder,beggar,0.2759601706970128
ballsack,"cracker, beggar",0.27453769559032715
hanged,prostitute,0.27453769559032715
dinks,cracker,0.27453769559032715
reddish,"pale, coloured",0.27453769559032715
lurking,woke,0.27453769559032715
faggoty,fat,0.27453769559032715
outfits,"color, coloured",0.27431040387627803
liza,"prostitute, partner",0.2731152204836415
bfb,color,0.2731152204836415
faff,color,0.27169274537695587
moondyne,madam,0.27169274537695587
souls,darkness,0.27169274537695587
male,gender,0.27169274537695587
abbot,patron,0.2711252521358244
eef,color,0.2703327663743137
ddcef,color,0.27027027027027023
rumors,gossip,0.27027027027027023
hag,mistress,0.27027027027027023
tabtabtab,prostitute,0.27027027027027023
nursing,nurse,0.27027027027027023
boarding,nurse,0.27027027027027023
pice,"cracker, fat",0.27027027027027023
licked,fat,0.2688477951635846
middlesbrough,spinster,0.2688477951635846
shoulda,prostitute,0.2688477951635846
stripes,"pale, white, coloured",0.2688477951635846
redvers,madam,0.26742532005689895
jenner,partner,0.26742532005689895
warden,madam,0.26742532005689895
buds,pale,0.26645941900929115
lightgreen,color,0.26600284495021337
lieutenant,chief,0.26600284495021337
wog,cracker,0.26600284495021337
messgae,fat,0.26600284495021337
clooney,mistress,0.26458036984352773
yeshuwa,mankind,0.2631578947368421
selina,mistress,0.2631578947368421
gods,mankind,0.2631578947368421
manhood,pale,0.2631578947368421
saddo,beggar,0.26301466591347705
scrape,nurse,0.26261257454616876
predatory,gossip,0.2625501114048664
mecklenburg,spinster,0.26173541963015645
brothel,partner,0.26173541963015645
wnd,gossip,0.2610338618342344
hath,"mankind, darkness",0.2609853661128843
canning,"patron, spinster",0.26039468659930554
webkit,color,0.2603129445234708
hahahahahahahaha,madam,0.25980041340358534
fdd,color,0.2588904694167852
clair,patron,0.25746799431009953
yelled,woke,0.25746799431009953
puharich,chief,0.25658927353645145
apes,darkness,0.2560455192034139
chink,cracker,0.2560455192034139
wheelchairi,fat,0.2560455192034139
wiggle,deaf,0.25524195322462145
fagot,"beggar, mistress",0.25462304409672826
dhudhi,tribe,0.25462304409672826
basements,nurse,0.25462304409672826
hatin,"cracker, beggar",0.25462304409672826
fking,mistress,0.25462304409672826
friendless,fat,0.25460616649363776
fuckign,mistress,0.2545099899442694
phaedriel,mistress,0.2532005689900426
appoloboy,beggar,0.2525337205038695
helens,spinster,0.2518109949042792
greaseman,gossip,0.251778093883357
flowed,pale,0.2503556187766714
blows,pale,0.2503556187766714
hermoine,mistress,0.2503556187766714
vertical,color,0.24893314366998573
zhanzhao,cracker,0.24893314366998573
telly,prostitute,0.24893314366998573
spanking,mistress,0.24893314366998573
mulder,"prostitute, mistress",0.2475106685633001
padding,color,0.2475106685633001
commander,chief,0.24733970189063853
eyed,pale,0.24577570129749116
noob,fat,0.24434393150489103
slipping,woke,0.244113169485352
pedophilia,gender,0.24353548113600632
billj,fat,0.2432432432432432
molester,prostitute,0.24226046115609412
darker,"pale, white, coloured",0.24179965361061884
thurstan,nurse,0.24167535062541307
pulley,coloured,0.24039829302987192
phony,gossip,0.23950622449120268
chumps,"beggar, mistress",0.23887197282147948
cooks,prostitute,0.23866446159810392
zig,prostitute,0.23815249906426367
nerdy,cracker,0.2380135918006821
cannistraro,chief,0.23784667198413534
narragansett,tribe,0.23755334281650067
align,color,0.23755334281650067
nobhead,"cracker, fat",0.23755334281650067
krist,deaf,0.23613086770981503
abstention,gender,0.2355407731362188
transgender,gender,0.23509389033116723
dressed,prostitute,0.2347083926031294
dearest,mistress,0.23452003508985228
unmarried,prostitute,0.2333493735978442
jadoon,chief,0.23328591749644376
served,chief,0.23328591749644376
terrified,prostitute,0.2330093019889882
munsell,color,0.2329297977477003
shade,"pale, coloured",0.23186344238975812
teased,prostitute,0.23186344238975812
unto,mankind,0.23095870182226041
moz,color,0.23044096728307248
teeth,pale,0.23044096728307248
eldest,patron,0.23044096728307248
sannse,fat,0.22901849217638687
pornographer,prostitute,0.22900553176605148
deadbeat,cracker,0.22809960005847033
lads,"beggar, mistress, deaf",0.22808179941367326
whore,fat,0.22759601706970123
blond,"white, pale",0.2275937353768681
scat,deaf,0.227302652029599
cud,mistress,0.226454402952588
fdffe,color,0.2263366924094091
hazel,coloured,0.2261735419630156
menchel,spinster,0.2261735419630156
decoration,coloured,0.22609481846294105
clap,"darkness, mistress",0.2257813388445895
jforget,cracker,0.2257304438625884
flush,nurse,0.22512754243575595
colored,"white, coloured",0.22475106685632995
farts,deaf,0.22475106685632995
descendant,tribe,0.22475106685632995
grinning,mistress,0.2233285917496443
cmyk,"color, coloured",0.2233285917496443
officer,chief,0.2233285917496443
bainso,tribe,0.22190611664295867
bich,"beggar, mistress",0.22190611664295867
chronic,disability,0.22190611664295867
woman,prostitute,0.22048364153627306
stinky,cracker,0.22048364153627306
cef,color,0.22048364153627306
gracious,madam,0.22048364153627306
butthole,cracker,0.22048364153627306
snapping,pale,0.2196045242964599
milly,nurse,0.21906116642958742
spectacular,darkness,0.21906116642958742
adult,partner,0.2188621027411845
magnifying,coloured,0.21829318481300197
alls,deaf,0.21799567303033413
janitor,nurse,0.21763869132290178
wite,cracker,0.21763869132290178
takin,mistress,0.21763869132290178
fceb,color,0.2160091053244819
lovin,fat,0.2147937411095306
stripe,color,0.21353647024889363
matty,mistress,0.21337126600284495
sin,spirit,0.21337126600284495
lyman,chief,0.21228418468426588
andrex,cracker,0.21225971031624988
colours,coloured,0.21194879089615934
lilly,mistress,0.2105263157894737
muther,"cracker, fat",0.20969408860109495
snowing,woke,0.20910384068278806
matchbox,nurse,0.20910384068278806
fff,color,0.20768136557610242
letterbox,cracker,0.20625889046941678
valign,color,0.20625889046941678
fathered,prostitute,0.2058907957518726
shhh,mistress,0.20483641536273114
sanchez,gossip,0.20188456636402496
barrymore,prostitute,0.20091754552197796
dads,prostitute,0.20056899004267426
fukin,cracker,0.20003148021633832
wilt,darkness,0.19915432383484333
shitbag,beggar,0.19883419748788864
littlemountain,cracker,0.19837509761204808
px,color,0.19772403982930298
naw,deaf,0.19742464392438885
rumours,gossip,0.19734995655479498
unreliable,gossip,0.19714272816957884
faf,color,0.19630156472261734
shoots,prostitute,0.19630156472261734
doki,prostitute,0.19630156472261734
voldemort,darkness,0.19630156472261734
slurp,beggar,0.19630156472261734
skank,mistress,0.19630156472261734
choke,fat,0.19616478939652893
cedff,color,0.19535834442389288
limey,cracker,0.19487908961593173
marvelous,mistress,0.19487908961593173
abbottabad,chief,0.194217136245485
eternal,"mankind, darkness",0.19291473138521603
liz,madam,0.19203413940256045
angelmaru,prostitute,0.19203413940256045
explode,darkness,0.1906116642958748
berry,partner,0.18918918918918917
fagget,cracker,0.18728663490867042
rowspan,color,0.1868862428428784
bhadva,cracker,0.18634423897581792
jasenm,fat,0.18634423897581792
fcken,"cracker, fat",0.18492176386913228
hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha,cracker,0.18492176386913228
inbred,fat,0.18349928876244664
bitchass,"cracker, fat",0.18065433854907537
colonel,chief,0.18047243058264326
fuking,cracker,0.1793590635382033
rgb,"color, coloured",0.17923186344238975
fiend,mistress,0.17923186344238975
goodnight,madam,0.1778093883357041
connors,mistress,0.1749644381223328
ballz,fat,0.17114828101118296
cracka,cracker,0.17069701280227595
pansy,fat,0.17069701280227595
dreams,darkness,0.1692745376955903
shining,darkness,0.1692745376955903
lhundub,prostitute,0.16900697731010705
billcj,fat,0.1678520625889047
kirkconnell,spinster,0.1678520625889047
shine,darkness,0.1677578639951526
faggit,mistress,0.16755683477163014
slutty,fat,0.16642958748221906
dde,color,0.16642958748221906
jizz,"cracker, fat",0.16642958748221906
hore,"prostitute, beggar",0.16642958748221906
lighter,coloured,0.16500711237553342
sis,mistress,0.1607396870554765
smelly,cracker,0.1607396870554765
taped,partner,0.16019639770522962
colour,coloured,0.15789473684210525
eater,prostitute,0.15789473684210525
dumbass,fat,0.1567136270744384
girlfriends,mistress,0.15504978662873398
dove,darkness,0.15504978662873398
fucken,cracker,0.15362731152204834
secretary,chief,0.1513338745442468
violet,color,0.1507823613086771
gettin,fat,0.1507823613086771
fckin,"cracker, fat",0.14935988620199145
jill,mistress,0.14822472594321578
motherf,cracker,0.14651493598862017
salon,gossip,0.14412257622759517
granny,mistress,0.14366998577524892
rascal,cracker,0.14366998577524892
wanking,fat,0.14366998577524892
kissed,mistress,0.14224751066856328
dickface,"cracker, fat",0.14082503556187764
asswhole,cracker,0.139402560455192
mums,"cracker, fat",0.13798008534850636
pimply,"cracker, fat",0.13655761024182073
fatass,cracker,0.13655761024182073
sadie,partner,0.13513513513513511
evn,mistress,0.13513513513513511
fuckk,"cracker, fat",0.13371266002844948
avatar,darkness,0.13229018492176384
goku,darkness,0.1308677098150782
pimp,prostitute,0.13025516664204786
cker,mistress,0.12944523470839256
blonde,"white, pale",0.12708062284690197
nineteen,partner,0.12660028449502134
dax,mistress,0.12660028449502134
doosh,cracker,0.12375533428165007
tits,fat,0.12375533428165007
wigger,"cracker, fat",0.12375533428165007
faint,"darkness, pale",0.12375533428165007
multiples,mankind,0.1166429587482219
yummy,fat,0.11379800853485063
smiled,darkness,0.112375533428165
hazelnut,coloured,0.10953058321479373
dawg,mistress,0.1081081081081081
font,color,0.1081081081081081
dark,darkness,0.1038406827880512
wcau,prostitute,0.09672830725462302
zoom,coloured,0.09530583214793739
colspan,color,0.09307091418778382
reaves,mistress,0.08677098150782359
mum,fat,0.07396870554765292
fuk,cracker,0.06685633001422474
moms,fat,0.06401137980085347
fucka,cracker,0.06401137980085347
mutha,"cracker, fat",0.04409672830725462
turd,mistress,0.04267425320056899
rumor,gossip,0.035561877667140813
motha,cracker,0.018492176386913223
hoe,fat,0.011379800853485052
